"Consumer Price Index incl. housing (CPIH), 2015=100","GDP, Seasonally adjusted £m","Employment rate (aged 16 to 64, seasonally adjusted), %","Month average BoE Rate, %",GBP/EUR,GBP/USD,"Business Investment, CVM, SA, in £m, % change",Total managed expenditure: £m,"Total Construction output, seasonally adjusted, m","Construction Material Price Index, 2015 = 100",Small construction companies (up to 59 employees),Medium construction companies (60-299 employees),Large construction companies (300 and more employees),All companies,Number of employees in Small construction companies (up to 59 employees),Number of employees in Medium construction companies (60-299 employees),Number of employees in Large construction companies (300 and more employees),Number of employees in All companies,"Public housing new contracts, £ m","Private Housing new contracts, £ m","Infrastructure new contracts, £ m","Other new contracts, £ m","Private Industrial new contracts, £ m","Private Commercial new contracts, £ m","All new contracts, £ m","Consumer Price Index incl. housing (CPIH), 2015=100_normalized","GDP, Seasonally adjusted £m_normalized","Employment rate (aged 16 to 64, seasonally adjusted), %_normalized","Month average BoE Rate, %_normalized",GBP/EUR_normalized,GBP/USD_normalized,"Business Investment, CVM, SA, in £m, % change_normalized",Total managed expenditure: £m_normalized,"Total Construction output, seasonally adjusted, m_normalized","Construction Material Price Index, 2015 = 100_normalized",Small construction companies (up to 59 employees)_normalized,Medium construction companies (60-299 employees)_normalized,Large construction companies (300 and more employees)_normalized,All companies_normalized,Number of employees in Small construction companies (up to 59 employees)_normalized,Number of employees in Medium construction companies (60-299 employees)_normalized,Number of employees in Large construction companies (300 and more employees)_normalized,Number of employees in All companies_normalized,"Public housing new contracts, £ m_normalized","Private Housing new contracts, £ m_normalized","Infrastructure new contracts, £ m_normalized","Other new contracts, £ m_normalized","Private Industrial new contracts, £ m_normalized","Private Commercial new contracts, £ m_normalized","All new contracts, £ m_normalized","Consumer Price Index incl. housing (CPIH), 2015=100_standardized","GDP, Seasonally adjusted £m_standardized","Employment rate (aged 16 to 64, seasonally adjusted), %_standardized","Month average BoE Rate, %_standardized",GBP/EUR_standardized,GBP/USD_standardized,"Business Investment, CVM, SA, in £m, % change_standardized",Total managed expenditure: £m_standardized,"Total Construction output, seasonally adjusted, m_standardized","Construction Material Price Index, 2015 = 100_standardized",Small construction companies (up to 59 employees)_standardized,Medium construction companies (60-299 employees)_standardized,Large construction companies (300 and more employees)_standardized,All companies_standardized,Number of employees in Small construction companies (up to 59 employees)_standardized,Number of employees in Medium construction companies (60-299 employees)_standardized,Number of employees in Large construction companies (300 and more employees)_standardized,Number of employees in All companies_standardized,"Public housing new contracts, £ m_standardized","Private Housing new contracts, £ m_standardized","Infrastructure new contracts, £ m_standardized","Other new contracts, £ m_standardized","Private Industrial new contracts, £ m_standardized","Private Commercial new contracts, £ m_standardized","All new contracts, £ m_standardized",COVID_Lockdown,HS2_contracts,Commercial_Construction_Boom_2006
99.9,187898.0,73.0,0.5,1.2542,1.6709,0.23,65021,14585.0,101.84,209182.0,1408.0,246.0,210836.0,739100,158200,253700,1151000,124.0,1160.0,629.33,671.0,181.67,1464.33,4230.33,0.38028169014084523,0.49632260797766964,0.4531250000000005,0.07079646017699115,0.39767331433998093,0.5750479029167553,0.3745727956254272,0.3099329078710522,0.6195313401823849,0.3396983834219378,0.19374266772160534,0.0,0.35348593395072503,0.1923226479837912,0.1615581098339719,0.0,0.0,0.11268472906403941,0.20512820512820512,0.7079767360535955,0.15667023554603857,0.3436561579920378,0.057373995422853756,0.40377099911582665,0.5434575560740684,-0.07278869942301805,-0.08449204079223538,-0.20970635718796385,-0.6573186898716831,0.22609891869209375,0.6795680069147019,-0.02050121263630995,-0.4025678235980872,-0.29818841250609396,-0.18291208212137436,-0.6944479201572972,-1.7079037918932196,-0.827665753403545,-0.6975558172699798,-0.831181917050839,-1.4357995361091365,-1.3264857934255216,-1.172938493131805,-0.6223108872914562,0.6413682700956927,-0.3790304959876924,0.02453019360248946,-1.3070770224097579,0.2979774632527022,-0.0010640450357138037,0,0,0
100.0,187898.0,73.0,0.5,1.2639,1.6305,0.23,68650,14555.0,101.75,209182.0,1408.0,246.0,210836.0,739100,158200,253700,1151000,124.0,1160.0,629.33,671.0,181.67,1464.33,4230.33,0.3820422535211268,0.49632260797766964,0.4531250000000005,0.07079646017699115,0.4207027540360874,0.5320417287630402,0.3745727956254272,0.35942017127584136,0.6160683366039478,0.3387219268742541,0.19374266772160534,0.0,0.35348593395072503,0.1923226479837912,0.1615581098339719,0.0,0.0,0.11268472906403941,0.20512820512820512,0.7079767360535955,0.15667023554603857,0.3436561579920378,0.057373995422853756,0.40377099911582665,0.5434575560740684,-0.06596564358445467,-0.08449204079223538,-0.20970635718796385,-0.6573186898716831,0.308048690344498,0.5084536847072533,-0.02050121263630995,-0.18917468716361532,-0.31649817976972683,-0.18658013228891576,-0.6944479201572972,-1.7079037918932196,-0.827665753403545,-0.6975558172699798,-0.831181917050839,-1.4357995361091365,-1.3264857934255216,-1.172938493131805,-0.6223108872914562,0.6413682700956927,-0.3790304959876924,0.02453019360248946,-1.3070770224097579,0.2979774632527022,-0.0010640450357138037,0,0,0
100.1,189206.33,73.0,0.5,1.2678,1.6068,1.2,67259,14454.0,101.75,209182.0,1408.0,246.0,210836.0,739100,158200,253700,1151000,109.67,1104.0,722.0,622.0,351.0,1278.33,4187.33,0.38380281690140844,0.5201012043874618,0.4531250000000005,0.07079646017699115,0.4299620132953467,0.5068128592718756,0.4077238550922761,0.3404516445753559,0.6044095578898765,0.3387219268742541,0.19374266772160534,0.0,0.35348593395072503,0.1923226479837912,0.1615581098339719,0.0,0.0,0.11268472906403941,0.15263736263736263,0.656442677562439,0.20627944325481798,0.29572642884391537,0.35778026150052333,0.3215428824049513,0.5329295135309831,-0.05914258774589129,0.002008284941822701,-0.20970635718796385,-0.6573186898716831,0.34099756760680483,0.4080722630162497,0.32528294883484254,-0.27096852920835224,-0.378141062890624,-0.18658013228891576,-0.6944479201572972,-1.7079037918932196,-0.827665753403545,-0.6975558172699798,-0.831181917050839,-1.4357995361091365,-1.3264857934255216,-1.172938493131805,-0.8102288882766725,0.4232198107679565,-0.020944533557183426,-0.18498446074819463,-0.02986486848504578,-0.07763695026437399,-0.0541408137726792,0,0,0
99.9,189206.33,73.2,0.5,1.2646,1.578,1.2,65424,14706.0,101.56,209182.0,1408.0,246.0,210836.0,739100,158200,253700,1151000,109.67,1104.0,722.0,622.0,351.0,1278.33,4187.33,0.38028169014084523,0.5201012043874618,0.4843750000000009,0.07079646017699115,0.42236467236467223,0.4761549925484352,0.4077238550922761,0.31542846233567884,0.6334987879487476,0.33666051860692203,0.19374266772160534,0.0,0.35348593395072503,0.1923226479837912,0.1615581098339719,0.0,0.0,0.11268472906403941,0.15263736263736263,0.656442677562439,0.20627944325481798,0.29572642884391537,0.35778026150052333,0.3215428824049513,0.5329295135309831,-0.07278869942301805,0.002008284941822701,-0.09875304855502999,-0.6573186898716831,0.31396259139157806,0.2860897758980688,0.32528294883484254,-0.3788705422580232,-0.22433901787610827,-0.19432379375372497,-0.6944479201572972,-1.7079037918932196,-0.827665753403545,-0.6975558172699798,-0.831181917050839,-1.4357995361091365,-1.3264857934255216,-1.172938493131805,-0.8102288882766725,0.4232198107679565,-0.020944533557183426,-0.18498446074819463,-0.02986486848504578,-0.07763695026437399,-0.0541408137726792,0,0,0
99.9,189206.33,73.3,0.5,1.2686,1.564,1.2,70054,14565.0,101.29,209182.0,1408.0,246.0,210836.0,739100,158200,253700,1151000,109.67,1104.0,722.0,622.0,351.0,1278.33,4187.33,0.38028169014084523,0.5201012043874618,0.5,0.07079646017699115,0.43186134852801505,0.4612518628912072,0.4077238550922761,0.3785659739267987,0.6172226711300935,0.3337311489638712,0.19374266772160534,0.0,0.35348593395072503,0.1923226479837912,0.1615581098339719,0.0,0.0,0.11268472906403941,0.15263736263736263,0.656442677562439,0.20627944325481798,0.29572642884391537,0.35778026150052333,0.3215428824049513,0.5329295135309831,-0.07278869942301805,0.002008284941822701,-0.043276394238567,-0.6573186898716831,0.3477563116606106,0.22679273354895285,0.32528294883484254,-0.10661641668855373,-0.31039492401518254,-0.20532794425634854,-0.6944479201572972,-1.7079037918932196,-0.827665753403545,-0.6975558172699798,-0.831181917050839,-1.4357995361091365,-1.3264857934255216,-1.172938493131805,-0.8102288882766725,0.4232198107679565,-0.020944533557183426,-0.18498446074819463,-0.02986486848504578,-0.07763695026437399,-0.0541408137726792,0,0,0
99.2,189716.67,73.4,0.5,1.3045,1.5143,2.13,68126,14824.0,101.2,233371.0,1436.0,257.0,235064.0,784700,163300,270800,1218800,117.0,1087.0,834.33,598.33,368.0,1200.33,4205.0,0.36795774647887336,0.5293765163437526,0.5156250000000013,0.07079646017699115,0.517094017094017,0.4083457526080476,0.43950786056049207,0.3522745868106693,0.6471199353572665,0.33275469241618755,0.35872916268791094,0.07954545454545454,0.5456928184518608,0.35760333453853343,0.30715197956577267,0.12469437652811736,0.32447817836812143,0.32142857142857145,0.1794871794871795,0.6407984098061952,0.2664132762312634,0.27257343519215915,0.387939751982543,0.28706012378426166,0.5372558045015952,-0.1205500902929646,0.03574944828373326,0.01220026007790387,-0.6573186898716831,0.6510549510751781,0.016288233209591194,0.6568079696267722,-0.21998703312439327,-0.15232059997248582,-0.2089959944238899,-0.24056668600382264,-1.3907909142668646,-0.07286879844666436,-0.242908941098498,-0.3983685745810232,-1.0368869955719295,-0.22268355146975985,-0.5441693836710586,-0.714106142483118,0.3569961713291794,0.41310959571678985,-0.28619286622739226,0.09836171048335973,-0.23515267206185755,-0.03232996485216333,0,0,0
99.5,189716.67,73.4,0.5,1.3503,1.5334,2.13,66848,14697.0,101.0,233371.0,1436.0,257.0,235064.0,784700,163300,270800,1218800,117.0,1087.0,834.33,598.33,368.0,1200.33,4205.0,0.37323943661971837,0.5293765163437526,0.5156250000000013,0.07079646017699115,0.6258309591642927,0.4286778794975517,0.43950786056049207,0.3348469972181312,0.6324598868752165,0.3305847889768906,0.35872916268791094,0.07954545454545454,0.5456928184518608,0.35760333453853343,0.30715197956577267,0.12469437652811736,0.32447817836812143,0.32142857142857145,0.1794871794871795,0.6407984098061952,0.2664132762312634,0.27257343519215915,0.387939751982543,0.28706012378426166,0.5372558045015952,-0.1000809227772735,0.03574944828373326,0.01220026007790387,-0.6573186898716831,1.0379930481556012,0.09718634098588548,0.6568079696267722,-0.29513622804400064,-0.2298319480551981,-0.21714721701842615,-0.24056668600382264,-1.3907909142668646,-0.07286879844666436,-0.242908941098498,-0.3983685745810232,-1.0368869955719295,-0.22268355146975985,-0.5441693836710586,-0.714106142483118,0.3569961713291794,0.41310959571678985,-0.28619286622739226,0.09836171048335973,-0.23515267206185755,-0.03232996485216333,0,0,0
99.6,189716.67,73.4,0.5,1.3825,1.4957,2.13,68578,14860.0,101.3,233371.0,1436.0,257.0,235064.0,784700,163300,270800,1218800,117.0,1087.0,834.33,598.33,368.0,1200.33,4205.0,0.37499999999999994,0.5293765163437526,0.5156250000000013,0.07079646017699115,0.7022792022792024,0.38854588034915905,0.43950786056049207,0.35843833524245894,0.651275539651391,0.33383964413583594,0.35872916268791094,0.07954545454545454,0.5456928184518608,0.35760333453853343,0.30715197956577267,0.12469437652811736,0.32447817836812143,0.32142857142857145,0.1794871794871795,0.6407984098061952,0.2664132762312634,0.27257343519215915,0.387939751982543,0.28706012378426166,0.5372558045015952,-0.09325786693871012,0.03574944828373326,0.01220026007790387,-0.6573186898716831,1.3100324963213132,-0.06249212305423396,0.6568079696267722,-0.19340844462387488,-0.13034887925612643,-0.2049203831266221,-0.24056668600382264,-1.3907909142668646,-0.07286879844666436,-0.242908941098498,-0.3983685745810232,-1.0368869955719295,-0.22268355146975985,-0.5441693836710586,-0.714106142483118,0.3569961713291794,0.41310959571678985,-0.28619286622739226,0.09836171048335973,-0.23515267206185755,-0.03232996485216333,0,0,0
99.9,190891.0,73.3,0.5,1.3856,1.4967,-0.9,69523,15003.0,100.7,233371.0,1436.0,257.0,235064.0,784700,163300,270800,1218800,122.67,1082.33,1106.33,510.33,392.67,1093.67,4307.67,0.38028169014084523,0.5507196936170026,0.5,0.07079646017699115,0.7096391263057928,0.38961038961038946,0.33595352016404645,0.3713249331806033,0.6677825233752741,0.3273299338179452,0.35872916268791094,0.07954545454545454,0.5456928184518608,0.35760333453853343,0.30715197956577267,0.12469437652811736,0.32447817836812143,0.32142857142857145,0.20025641025641025,0.6365008374284504,0.4120235546038543,0.18649555427308206,0.4317064949349797,0.23990716180371355,0.5623933423597016,-0.07278869942301805,0.11339035502689157,-0.043276394238567,-0.6573186898716831,1.3362226295298123,-0.05825662002929758,-0.4233219368243536,-0.13784037795796805,-0.0430723219661433,-0.22937405091023017,-0.24056668600382264,-1.3907909142668646,-0.07286879844666436,-0.242908941098498,-0.3983685745810232,-1.0368869955719295,-0.22268355146975985,-0.5441693836710586,-0.639751985777872,0.3388041480245268,1.4641442539783462,-0.6624640822041312,0.2844411047863342,-0.45054532445826234,0.09440007808328414,0,0,0
100.1,190891.0,73.4,0.5,1.3852,1.547,-0.9,64739,14891.0,100.9,233371.0,1436.0,257.0,235064.0,784700,163300,270800,1218800,122.67,1082.33,1106.33,510.33,392.67,1093.67,4307.67,0.38380281690140844,0.5507196936170026,0.5156250000000013,0.07079646017699115,0.7086894586894587,0.4431552054502873,0.33595352016404645,0.30608738340697106,0.6548539766824426,0.32949983725724213,0.35872916268791094,0.07954545454545454,0.5456928184518608,0.35760333453853343,0.30715197956577267,0.12469437652811736,0.32447817836812143,0.32142857142857145,0.20025641025641025,0.6365008374284504,0.4120235546038543,0.18649555427308206,0.4317064949349797,0.23990716180371355,0.5623933423597016,-0.05914258774589129,0.11339035502689157,0.01220026007790387,-0.6573186898716831,1.3328432575029094,0.1547891821250259,-0.4233219368243536,-0.41915004031743713,-0.11142878641703918,-0.22122282831569395,-0.24056668600382264,-1.3907909142668646,-0.07286879844666436,-0.242908941098498,-0.3983685745810232,-1.0368869955719295,-0.22268355146975985,-0.5441693836710586,-0.639751985777872,0.3388041480245268,1.4641442539783462,-0.6624640822041312,0.2844411047863342,-0.45054532445826234,0.09440007808328414,0,0,0
100.1,190891.0,73.5,0.5,1.3879,1.5568,-0.9,65628,14818.0,100.6,233371.0,1436.0,257.0,235064.0,784700,163300,270800,1218800,122.67,1082.33,1106.33,510.33,392.67,1093.67,4307.67,0.38380281690140844,0.5507196936170026,0.5312500000000004,0.07079646017699115,0.7150997150997148,0.45358739621034694,0.33595352016404645,0.31821033109692903,0.6464273346415791,0.3262449820982966,0.35872916268791094,0.07954545454545454,0.5456928184518608,0.35760333453853343,0.30715197956577267,0.12469437652811736,0.32447817836812143,0.32142857142857145,0.20025641025641025,0.6365008374284504,0.4120235546038543,0.18649555427308206,0.4317064949349797,0.23990716180371355,0.5623933423597016,-0.05914258774589129,0.11339035502689157,0.06767691439436686,-0.6573186898716831,1.3556540186845059,0.19629711176940715,-0.4233219368243536,-0.3668748961206211,-0.1559825534252124,-0.23344966220749858,-0.24056668600382264,-1.3907909142668646,-0.07286879844666436,-0.242908941098498,-0.3983685745810232,-1.0368869955719295,-0.22268355146975985,-0.5441693836710586,-0.639751985777872,0.3388041480245268,1.4641442539783462,-0.6624640822041312,0.2844411047863342,-0.45054532445826234,0.09440007808328414,0,0,0
100.0,191612.0,73.5,0.5,1.4139,1.556,0.07,66825,14815.0,100.6,233371.0,1436.0,257.0,235064.0,784700,163300,270800,1218800,84.67,1025.0,1022.33,563.33,371.33,1172.67,4239.67,0.3820422535211268,0.5638237025531734,0.5312500000000004,0.07079646017699115,0.7768281101614433,0.45273578880136256,0.36910457963089544,0.33453335515191185,0.6460810342837354,0.3262449820982966,0.35872916268791094,0.07954545454545454,0.5456928184518608,0.35760333453853343,0.30715197956577267,0.12469437652811736,0.32447817836812143,0.32142857142857145,0.06106227106227107,0.5837428450481291,0.3670556745182013,0.2383379143720717,0.393847463941668,0.2748320070733864,0.5457443448497061,-0.06596564358445467,0.16105931840330004,0.06767691439436686,-0.6573186898716831,1.5753132004332175,0.19290870934945803,-0.07753777535320108,-0.29648867834380577,-0.15781353015157568,-0.23344966220749858,-0.24056668600382264,-1.3907909142668646,-0.07286879844666436,-0.242908941098498,-0.3983685745810232,-1.0368869955719295,-0.22268355146975985,-0.5441693836710586,-1.1380690853897504,0.11547466278775707,1.1395600212799248,-0.43584619076359515,0.12347903448128845,-0.29101017033004184,0.01046472287133886,0,0,0
100.3,191612.0,73.7,0.5,1.4004,1.5583,0.07,66234,14614.0,99.8,233371.0,1436.0,257.0,235064.0,784700,163300,270800,1218800,84.67,1025.0,1022.33,563.33,371.33,1172.67,4239.67,0.38732394366197187,0.5638237025531734,0.5625000000000008,0.07079646017699115,0.7447768281101617,0.45518416010219287,0.36910457963089544,0.32647411771123114,0.6228789103082073,0.3175653683411088,0.35872916268791094,0.07954545454545454,0.5456928184518608,0.35760333453853343,0.30715197956577267,0.12469437652811736,0.32447817836812143,0.32142857142857145,0.06106227106227107,0.5837428450481291,0.3670556745182013,0.2383379143720717,0.393847463941668,0.2748320070733864,0.5457443448497061,-0.045496476068763565,0.16105931840330004,0.17863022302730072,-0.6573186898716831,1.461259394525234,0.20265036630681266,-0.07753777535320108,-0.33124077083010306,-0.2804889708179156,-0.26605455258564287,-0.24056668600382264,-1.3907909142668646,-0.07286879844666436,-0.242908941098498,-0.3983685745810232,-1.0368869955719295,-0.22268355146975985,-0.5441693836710586,-1.1380690853897504,0.11547466278775707,1.1395600212799248,-0.43584619076359515,0.12347903448128845,-0.29101017033004184,0.01046472287133886,0,0,0
100.2,191612.0,73.9,0.5,1.3665,1.5326,0.07,68857,14650.0,99.1,233371.0,1436.0,257.0,235064.0,784700,163300,270800,1218800,84.67,1025.0,1022.33,563.33,371.33,1172.67,4239.67,0.38556338028169024,0.5638237025531734,0.5937500000000012,0.07079646017699115,0.6642924976258311,0.4278262720885671,0.36910457963089544,0.3622429498718159,0.6270345146023317,0.30997070630356943,0.35872916268791094,0.07954545454545454,0.5456928184518608,0.35760333453853343,0.30715197956577267,0.12469437652811736,0.32447817836812143,0.32142857142857145,0.06106227106227107,0.5837428450481291,0.3670556745182013,0.2383379143720717,0.393847463941668,0.2748320070733864,0.5457443448497061,-0.052319531907326945,0.16105931840330004,0.2895835316602346,-0.6573186898716831,1.1748576152451828,0.09379793856593543,-0.07753777535320108,-0.17700263446536907,-0.2585172501015562,-0.29458383166651936,-0.24056668600382264,-1.3907909142668646,-0.07286879844666436,-0.242908941098498,-0.3983685745810232,-1.0368869955719295,-0.22268355146975985,-0.5441693836710586,-1.1380690853897504,0.11547466278775707,1.1395600212799248,-0.43584619076359515,0.12347903448128845,-0.29101017033004184,0.01046472287133886,0,0,0
100.3,192689.33,74.0,0.5,1.3657,1.5339,2.2,68077,14868.0,98.7,233371.0,1436.0,257.0,235064.0,784700,163300,270800,1218800,147.67,1183.33,743.0,502.33,340.33,1427.0,4343.33,0.38732394366197187,0.5834039271678817,0.6093750000000003,0.07079646017699115,0.6623931623931621,0.4292101341281669,0.44190020505809974,0.35160639284350625,0.6521990072723075,0.3056308994249756,0.35872916268791094,0.07954545454545454,0.5456928184518608,0.35760333453853343,0.30715197956577267,0.12469437652811736,0.32447817836812143,0.32142857142857145,0.2918315018315018,0.729446192921429,0.21752141327623126,0.1786702923713478,0.3388507460038675,0.38726790450928383,0.5711242725245022,-0.045496476068763565,0.23228706363812043,0.3450601859766976,-0.6573186898716831,1.1680988711913751,0.09930409249835367,0.6817614658154122,-0.2228683402848477,-0.12546627465249102,-0.31088627685559117,-0.24056668600382264,-1.3907909142668646,-0.07286879844666436,-0.242908941098498,-0.3983685745810232,-1.0368869955719295,-0.22268355146975985,-0.5441693836710586,-0.31191178866479413,0.7322504764549084,0.06020152461742207,-0.6966705563838348,-0.11034590363756865,0.22259205434629128,0.13841676583119528,0,0,0
100.3,192689.33,74.1,0.5,1.4168,1.519,2.2,66415,14765.0,98.3,233371.0,1436.0,257.0,235064.0,784700,163300,270800,1218800,147.67,1183.33,743.0,502.33,340.33,1427.0,4343.33,0.38732394366197187,0.5834039271678817,0.6249999999999994,0.07079646017699115,0.7837132003798671,0.41334894613583123,0.44190020505809974,0.3289423444062619,0.640309361653007,0.3012910925463817,0.35872916268791094,0.07954545454545454,0.5456928184518608,0.35760333453853343,0.30715197956577267,0.12469437652811736,0.32447817836812143,0.32142857142857145,0.2918315018315018,0.729446192921429,0.21752141327623126,0.1786702923713478,0.3388507460038675,0.38726790450928383,0.5711242725245022,-0.045496476068763565,0.23228706363812043,0.40053684029316056,-0.6573186898716831,1.5998136476282672,0.03619509742679407,0.6817614658154122,-0.3205975749925061,-0.18832980892429704,-0.32718872204466365,-0.24056668600382264,-1.3907909142668646,-0.07286879844666436,-0.242908941098498,-0.3983685745810232,-1.0368869955719295,-0.22268355146975985,-0.5441693836710586,-0.31191178866479413,0.7322504764549084,0.06020152461742207,-0.6966705563838348,-0.11034590363756865,0.22259205434629128,0.13841676583119528,0,0,0
100.4,192689.33,74.0,0.5,1.3769,1.4983,2.2,66584,15276.0,98.1,233371.0,1436.0,257.0,235064.0,784700,163300,270800,1218800,147.67,1183.33,743.0,502.33,340.33,1427.0,4343.33,0.38908450704225367,0.5834039271678817,0.6093750000000003,0.07079646017699115,0.6889838556505223,0.39131360442835844,0.44190020505809974,0.33124693176239567,0.6992958559390512,0.2991211891070847,0.35872916268791094,0.07954545454545454,0.5456928184518608,0.35760333453853343,0.30715197956577267,0.12469437652811736,0.32447817836812143,0.32142857142857145,0.2918315018315018,0.729446192921429,0.21752141327623126,0.1786702923713478,0.3388507460038675,0.38726790450928383,0.5711242725245022,-0.03867342023019922,0.23228706363812043,0.3450601859766976,-0.6573186898716831,1.2627212879446672,-0.051479815189398426,0.6817614658154122,-0.3106600053982857,0.1235465601329154,-0.33533994463919986,-0.24056668600382264,-1.3907909142668646,-0.07286879844666436,-0.242908941098498,-0.3983685745810232,-1.0368869955719295,-0.22268355146975985,-0.5441693836710586,-0.31191178866479413,0.7322504764549084,0.06020152461742207,-0.6966705563838348,-0.11034590363756865,0.22259205434629128,0.13841676583119528,0,0,0
99.9,193370.0,74.1,0.5,1.3257,1.4379,0.8,69016,15175.0,97.4,254848.0,1500.0,261.0,256609.0,823700,169100,282000,1274800,179.33,870.0,962.0,462.0,333.0,1322.33,4128.67,0.38028169014084523,0.5957749476430322,0.6249999999999994,0.07079646017699115,0.5674264007597343,0.3270172450500318,0.3940533151059467,0.36441117111220206,0.6876370772249798,0.2915265270695455,0.505217853927373,0.26136363636363635,0.6155862309977284,0.5045808973510612,0.43167305236270753,0.2665036674816626,0.5370018975332068,0.4938423645320197,0.40780219780219784,0.4411039331529642,0.3347591006423982,0.1392211908092299,0.3258466833430908,0.3409946949602122,0.5185673047966252,-0.07278869942301805,0.27728960635853733,0.40053684029316056,-0.6573186898716831,0.8301616685010514,-0.30730419789558405,0.18269154204261473,-0.16765308674062918,0.061903677012018224,-0.36386922372007574,0.16242671041248943,-0.6659614796923387,0.20160282153765585,0.16139050363959745,-0.02819926852131236,-0.5832217533923608,0.5002746420919086,-0.02483206612235958,0.10326503695920818,-0.48832910856579875,0.906438988438308,-0.8691139443422651,-0.16563418739276925,0.011218072288052628,-0.12654740107757181,0,0,0
100.1,193370.0,74.1,0.5,1.289,1.4296,0.8,68603,15188.0,97.7,254848.0,1500.0,261.0,256609.0,823700,169100,282000,1274800,179.33,870.0,962.0,462.0,333.0,1322.33,4128.67,0.38380281690140844,0.5957749476430322,0.6249999999999994,0.07079646017699115,0.4802943969610634,0.3181818181818181,0.3940533151059467,0.35877925053182785,0.6891377121089691,0.2947813822284909,0.505217853927373,0.26136363636363635,0.6155862309977284,0.5045808973510612,0.43167305236270753,0.2665036674816626,0.5370018975332068,0.4938423645320197,0.40780219780219784,0.4411039331529642,0.3347591006423982,0.1392211908092299,0.3258466833430908,0.3409946949602122,0.5185673047966252,-0.05914258774589129,0.27728960635853733,0.40053684029316056,-0.6573186898716831,0.5201042850326764,-0.3424588730025598,0.18269154204261473,-0.19193838995017365,0.06983790949292579,-0.35164238982827173,0.16242671041248943,-0.6659614796923387,0.20160282153765585,0.16139050363959745,-0.02819926852131236,-0.5832217533923608,0.5002746420919086,-0.02483206612235958,0.10326503695920818,-0.48832910856579875,0.906438988438308,-0.8691139443422651,-0.16563418739276925,0.011218072288052628,-0.12654740107757181,0,0,0
100.4,193370.0,74.1,0.5,1.2809,1.425,0.8,69038,15218.0,98.1,254848.0,1500.0,261.0,256609.0,823700,169100,282000,1274800,179.33,870.0,962.0,462.0,333.0,1322.33,4128.67,0.38908450704225367,0.5957749476430322,0.6249999999999994,0.07079646017699115,0.4610636277302942,0.31328507558015756,0.3940533151059467,0.36471117656684665,0.6926007156874062,0.2991211891070847,0.505217853927373,0.26136363636363635,0.6155862309977284,0.5045808973510612,0.43167305236270753,0.2665036674816626,0.5370018975332068,0.4938423645320197,0.40780219780219784,0.4411039331529642,0.3347591006423982,0.1392211908092299,0.3258466833430908,0.3409946949602122,0.5185673047966252,-0.03867342023019922,0.27728960635853733,0.40053684029316056,-0.6573186898716831,0.4516720014878855,-0.36194218691726904,0.18269154204261473,-0.16635943862777208,0.08814767675655862,-0.33533994463919986,0.16242671041248943,-0.6659614796923387,0.20160282153765585,0.16139050363959745,-0.02819926852131236,-0.5832217533923608,0.5002746420919086,-0.02483206612235958,0.10326503695920818,-0.48832910856579875,0.906438988438308,-0.8691139443422651,-0.16563418739276925,0.011218072288052628,-0.12654740107757181,0,0,0
100.6,194461.0,74.3,0.5,1.2622,1.4312,-0.1,72059,15425.0,98.3,254848.0,1500.0,261.0,256609.0,823700,169100,282000,1274800,152.0,1250.0,817.0,713.33,336.33,1425.67,4694.0,0.3926056338028169,0.6156036213592073,0.6562499999999999,0.07079646017699115,0.41666666666666663,0.3198850329997871,0.3632946001367054,0.40590738013418426,0.7164954403786217,0.3012910925463817,0.505217853927373,0.26136363636363635,0.6155862309977284,0.5045808973510612,0.43167305236270753,0.2665036674816626,0.5370018975332068,0.4938423645320197,0.3076923076923077,0.7907993300572397,0.25713597430406854,0.3850615750295893,0.3317543953022158,0.3866799292661362,0.656981683654357,-0.025027308553072464,0.34942114456056456,0.5114901489260945,-0.6573186898716831,0.2936863592301589,-0.33568206816266066,-0.1381391232398979,0.011281968142285624,0.2144850708756251,-0.32718872204466365,0.16242671041248943,-0.6659614796923387,0.20160282153765585,0.16139050363959745,-0.02819926852131236,-0.5832217533923608,0.5002746420919086,-0.02483206612235958,-0.25512986652480885,0.9919640083009833,0.3461447772326986,0.2055252001058459,-0.14051686339484054,0.21990620934641128,0.5712639865984432,0,0,0
100.8,194461.0,74.4,0.5,1.2846,1.4518,-0.1,66189,15448.0,99.2,254848.0,1500.0,261.0,256609.0,823700,169100,282000,1274800,152.0,1250.0,817.0,713.33,336.33,1425.67,4694.0,0.3961267605633803,0.6156036213592073,0.6718750000000012,0.07079646017699115,0.4698480531813864,0.34181392378113684,0.3632946001367054,0.3258604701903671,0.7191504097887568,0.31105565802321805,0.505217853927373,0.26136363636363635,0.6155862309977284,0.5045808973510612,0.43167305236270753,0.2665036674816626,0.5370018975332068,0.4938423645320197,0.3076923076923077,0.7907993300572397,0.25713597430406854,0.3850615750295893,0.3317543953022158,0.3866799292661362,0.656981683654357,-0.01138119687594474,0.34942114456056456,0.5669668032425653,-0.6573186898716831,0.4829311927367409,-0.2484307058489618,-0.1381391232398979,-0.3338868692427653,0.22852255911107694,-0.29050822036925095,0.16242671041248943,-0.6659614796923387,0.20160282153765585,0.16139050363959745,-0.02819926852131236,-0.5832217533923608,0.5002746420919086,-0.02483206612235958,-0.25512986652480885,0.9919640083009833,0.3461447772326986,0.2055252001058459,-0.14051686339484054,0.21990620934641128,0.5712639865984432,0,0,0
