v4_1,Data Marking,years-quarters-months,Time,administrative-geography,Geography,seasonal-adjustment,SeasonalAdjustment,construction-series-type,SeriesType,construction-classifications,TypeOfWork
171513.0,,2014,2014,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1,All work
5319.0,,2014,2014,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-2-1,Private industrial new work
644.0,,2019-jan,2019 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1-1,Public new housing
4339.0,,2019-jan,2019 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1,Total new housing
2915.0,,2019-jan,2019 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-2,Non housing R&M
987.0,,2019-jan,2019 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-1,Public other new work
2916.0,,2019-jan,2019 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1,Total housing R&M
16620.0,,2019-jan,2019 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1,All work
740.0,,2019-jan,2019 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1-1,Public housing R&M
2176.0,,2019-jan,2019 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1-2,Private housing R&M
10788.0,,2019-jan,2019 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2,All new work
5831.0,,2019-jan,2019 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1,All R&M
3695.0,,2019-jan,2019 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1-2,Private new housing
2150.0,,2019-jan,2019 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-3,Infrastructure new work
2755.0,,2019-jan,2019 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-2-2,Private commercial new work
557.0,,2019-jan,2019 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-2-1,Private industrial new work
8023.0,,2005,2005,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-2-1,Private industrial new work
105514.0,,2005,2005,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2,All new work
34713.0,,2005,2005,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1,Total housing R&M
3213.0,,2005,2005,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1-1,Public new housing
13479.0,,2005,2005,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-3,Infrastructure new work
11031.0,,2005,2005,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1-1,Public housing R&M
32179.0,,2005,2005,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1-2,Private new housing
173601.0,,2005,2005,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1,All work
33671.0,,2005,2005,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-2,Non housing R&M
68138.0,,2005,2005,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1,All R&M
12412.0,,2005,2005,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-1,Public other new work
36920.0,,2005,2005,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-2-2,Private commercial new work
35277.0,,2005,2005,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1,Total new housing
23815.0,,2005,2005,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1-2,Private housing R&M
14743.0,,2013-q1,2013 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1,All R&M
6743.0,,2013-q1,2013 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1,Total new housing
1241.0,,2013-q1,2013 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-2-1,Private industrial new work
2506.0,,2013-q1,2013 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1-1,Public housing R&M
4573.0,,2013-q1,2013 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-3,Infrastructure new work
37888.0,,2013-q1,2013 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1,All work
1336.0,,2013-q1,2013 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1-1,Public new housing
3242.0,,2013-q1,2013 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-1,Public other new work
5407.0,,2013-q1,2013 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1-2,Private new housing
7346.0,,2013-q1,2013 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-2-2,Private commercial new work
23145.0,,2013-q1,2013 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2,All new work
7436.0,,2013-q1,2013 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1,Total housing R&M
7307.0,,2013-q1,2013 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-2,Non housing R&M
4929.0,,2013-q1,2013 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1-2,Private housing R&M
39553.0,,2013-q3,2013 - Q3,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1,All work
7783.0,,2013-q3,2013 - Q3,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-2-2,Private commercial new work
2434.0,,2013-q3,2013 - Q3,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1-1,Public housing R&M
3348.0,,2013-q3,2013 - Q3,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-1,Public other new work
7670.0,,2013-q3,2013 - Q3,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1,Total housing R&M
4571.0,,2013-q3,2013 - Q3,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-3,Infrastructure new work
24209.0,,2013-q3,2013 - Q3,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2,All new work
1415.0,,2013-q3,2013 - Q3,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1-1,Public new housing
6008.0,,2013-q3,2013 - Q3,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1-2,Private new housing
1085.0,,2013-q3,2013 - Q3,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-2-1,Private industrial new work
5236.0,,2013-q3,2013 - Q3,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1-2,Private housing R&M
15344.0,,2013-q3,2013 - Q3,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1,All R&M
7423.0,,2013-q3,2013 - Q3,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1,Total new housing
7674.0,,2013-q3,2013 - Q3,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-2,Non housing R&M
36329.0,,1998-q2,1998 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1,All work
5743.0,,1998-q2,1998 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1,Total new housing
7555.0,,1998-q2,1998 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-2-2,Private commercial new work
21148.0,,1998-q2,1998 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2,All new work
8768.0,,1998-q2,1998 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1,Total housing R&M
5246.0,,1998-q2,1998 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1-2,Private new housing
2533.0,,1998-q2,1998 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-2-1,Private industrial new work
2547.0,,1998-q2,1998 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1-1,Public housing R&M
15376.0,,1998-q2,1998 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1,All R&M
3705.0,,1998-q2,1998 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-3,Infrastructure new work
1819.0,,1998-q2,1998 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-1,Public other new work
6297.0,,1998-q2,1998 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1-2,Private housing R&M
516.0,,1998-q2,1998 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1-1,Public new housing
6814.0,,1998-q2,1998 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-2,Non housing R&M
552.0,,2018-jan,2018 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1-1,Public new housing
3421.0,,2018-jan,2018 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1-2,Private new housing
3972.0,,2018-jan,2018 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1,Total new housing
5607.0,,2018-jan,2018 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1,All R&M
16330.0,,2018-jan,2018 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1,All work
483.0,,2018-jan,2018 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-2-1,Private industrial new work
3067.0,,2018-jan,2018 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-2-2,Private commercial new work
2104.0,,2018-jan,2018 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1-2,Private housing R&M
2884.0,,2018-jan,2018 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1,Total housing R&M
2722.0,,2018-jan,2018 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-2,Non housing R&M
996.0,,2018-jan,2018 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-1,Public other new work
10724.0,,2018-jan,2018 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2,All new work
780.0,,2018-jan,2018 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1-1,Public housing R&M
2205.0,,2018-jan,2018 - Jan,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-3,Infrastructure new work
2650.0,,2000-q1,2000 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1-1,Public housing R&M
7208.0,,2000-q1,2000 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-2,Non housing R&M
5134.0,,2000-q1,2000 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1-2,Private new housing
8956.0,,2000-q1,2000 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-2-2,Private commercial new work
5634.0,,2000-q1,2000 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1,Total new housing
2351.0,,2000-q1,2000 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-2-1,Private industrial new work
15890.0,,2000-q1,2000 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1,All R&M
6253.0,,2000-q1,2000 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1-2,Private housing R&M
3514.0,,2000-q1,2000 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-3,Infrastructure new work
2016.0,,2000-q1,2000 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-1,Public other new work
38040.0,,2000-q1,2000 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1,All work
22331.0,,2000-q1,2000 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2,All new work
518.0,,2000-q1,2000 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1-1,Public new housing
8863.0,,2000-q1,2000 - Q1,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1,Total housing R&M
569.0,,2011-apr,2011 - Apr,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1-1,Public new housing
1615.0,,2011-apr,2011 - Apr,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-1,Public other new work
386.0,,2011-apr,2011 - Apr,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-2-1,Private industrial new work
8946.0,,2011-apr,2011 - Apr,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2,All new work
852.0,,2011-apr,2011 - Apr,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1-1,Public housing R&M
2389.0,,2011-apr,2011 - Apr,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-2,Non housing R&M
14020.0,,2011-apr,2011 - Apr,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1,All work
2761.0,,2011-apr,2011 - Apr,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-2-2,Private commercial new work
2415.0,,2011-apr,2011 - Apr,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1,Total new housing
1834.0,,2011-apr,2011 - Apr,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1-2,Private housing R&M
1769.0,,2011-apr,2011 - Apr,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-3,Infrastructure new work
2685.0,,2011-apr,2011 - Apr,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1,Total housing R&M
5074.0,,2011-apr,2011 - Apr,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1,All R&M
1846.0,,2011-apr,2011 - Apr,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1-2,Private new housing
6484.0,,2020-q2,2020 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-2,Non housing R&M
5331.0,,2020-q2,2020 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1-2,Private new housing
20165.0,,2020-q2,2020 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2,All new work
3732.0,,2020-q2,2020 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1-2,Private housing R&M
5471.0,,2020-q2,2020 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-3,Infrastructure new work
11463.0,,2020-q2,2020 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1,All R&M
1097.0,,2020-q2,2020 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-2-1,Private industrial new work
754.0,,2020-q2,2020 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1-1,Public new housing
4979.0,,2020-q2,2020 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1,Total housing R&M
6085.0,,2020-q2,2020 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-1,Total new housing
5158.0,,2020-q2,2020 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-2-2,Private commercial new work
31629.0,,2020-q2,2020 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1,All work
2354.0,,2020-q2,2020 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-2-2-1-1,Public other new work
1248.0,,2020-q2,2020 - Q2,K03000001,Great Britain,seasonal-adjustment,Seasonally adjusted,pounds-million,£million,1-1-1-1,Public housing R&M
